"country","year","ihrfactor","growth","ipoil","aidgni","democ_dummy","lnpop","lnpcgdp","polity2"
"Sri Lanka",1989,-2.2239802,1.276578,0,9.083824,0,16.59454,6.3513922,15
"Sri Lanka",1990,-1.9775535,5.329459,0,9.279369,0,16.60465,6.4033152,15
"Sri Lanka",1991,-1.9745322,3.448942,0,10.0981,0,16.61572,6.4372232,15
"Sri Lanka",1992,-1.9745322,3.25123,0,6.737473,0,16.62678,6.4692181,15
"Sri Lanka",1993,-1.7303243,5.510617,0,6.480539,0,16.63986,6.5228596,15
"Sri Lanka",1994,-1.4769923,4.068312,0,5.20907,0,16.65447,6.5627368,15
"Sri Lanka",1995,-1.7272428,4.388831,0,4.305182,0,16.66506,6.6056895,15
"Sri Lanka",1996,-1.7281056,2.553688,0,3.553878,0,16.67714,6.6309057,15
"Sri Lanka",1997,-1.2359653,5.1311,0,2.218011,0,16.68919,6.6809071,15
"Sri Lanka",1998,-1.2359653,3.338223,0,2.722163,0,16.70226,6.7137443,15
"Sri Lanka",1999,-1.1138613,2.736751,0,1.708275,0,16.71737,6.740744,15
"Sri Lanka",2000,-1.5449576,4.513348,0,1.723353,0,16.7315,6.7848886,15
"Sri Lanka",2001,-1.0513017,-2.938202,0,2.020596,0,16.74574,6.7550663,16
"Sri Lanka",2002,-0.42943905,2.460459,0,2.111649,0,16.76032,6.7793731,16
"Sri Lanka",2003,-0.18760953,4.66602,0,3.723391,0,16.77207,6.8249774,16
"Nepal",1980,0.04103658,-4.329364,0,8.327575,0,16.49372,4.9826082,1
"Nepal",1981,-0.05788712,6.095952,0,7.900977,0,16.51467,5.0417818,8
"Nepal",1982,0.06421684,1.612109,0,8.32588,0,16.53577,5.0577746,8
"Nepal",1983,0.18718358,-5.018491,0,8.142039,0,16.55704,5.0062865,8
"Nepal",1984,0.18632081,7.356954,0,7.509061,0,16.57845,5.0772754,8
"Nepal",1985,-0.12568678,3.879362,0,8.930283,0,16.60003,5.1153358,8
"Nepal",1986,-0.25000948,2.294043,0,10.44419,0,16.62199,5.1380166,8
"Nepal",1987,-0.74064409,-0.5524052,0,11.94091,0,16.64434,5.1324776,8
"Nepal",1988,-0.49421742,5.062925,0,11.79767,0,16.66709,5.1818667,8
"Nepal",1989,-0.73604694,2.001596,0,14.19883,0,16.69022,5.2016848,8
"Nepal",1990,-0.98873608,2.045622,0,11.70364,0,16.71374,5.2219346,15
"Nepal",1991,-0.36925185,4.151221,0,11.47844,0,16.73737,5.2626083,15
"Nepal",1992,-0.49659584,1.891815,0,12.68356,0,16.7611,5.2813497,15
"Nepal",1993,-0.49199869,1.056741,0,9.94195,0,16.78495,5.2918616,15
"Nepal",1994,-0.12568678,5.993876,0,10.99908,0,16.8089,5.3500731,15
"Nepal",1995,0.00251997,0.8484045,0,9.816256,0,16.83296,5.3585212,15
"Nepal",1996,-0.62242418,2.83632,0,8.642463,0,16.85699,5.3864894,15
"Nepal",1997,-0.73842536,2.763835,0,8.15871,0,16.881,5.4137528,15
"Nepal",1998,-1.232944,0.5029954,0,8.259006,0,16.90498,5.4187702,15
"Nepal",1999,-0.86052933,2.009381,0,6.957291,0,16.92894,5.4386648,16
"Nepal",2000,-1.1734057,3.606602,0,7.065328,0,16.95287,5.4740959,16
"Nepal",2001,-1.1734057,3.072794,0,7.038859,0,16.97614,5.5043611,16
"Nepal",2002,-1.5458204,-2.805564,0,6.579619,0,16.99875,5.4759044,4
"Nepal",2003,-1.1734057,0.8490688,0,7.986679,0,17.02069,5.4843591,4
"Thailand",1980,0.04189935,2.903975,0,1.3039,0,17.65964,6.6819482,12
"Thailand",1981,-0.42943905,3.750709,0,1.185822,0,17.68021,6.718769,12
"Thailand",1982,-0.30733508,3.306385,0,1.079406,0,17.69982,6.7512981,12
"Thailand",1983,-0.10132267,3.661973,0,1.075905,0,17.71819,6.7872632,12
"Thailand",1984,0.06507961,3.982929,0,1.118365,0,17.73507,6.8263197,12
"Thailand",1985,0.37018785,3.076158,0,1.198773,0,17.75019,6.8566177,12
"Thailand",1986,-0.1280652,3.895583,0,1.101686,0,17.76584,6.8948339,12
"Thailand",1987,0.12224552,7.762964,0,0.9461293,0,17.782,6.969598,12
"Thailand",1988,0.00014156,11.41394,0,0.8792785,0,17.79869,7.0776803,13
"Thailand",1989,0.24958951,10.27732,0,1.013402,0,17.81589,7.1755081,13
"Thailand",1990,-0.12282518,9.214803,0,0.9486153,0,17.8336,7.2636547,13
"Thailand",1991,0.12986396,6.906428,0,0.7407929,0,17.84894,7.3304386,9
"Thailand",1992,-0.74230941,6.692963,0,0.6794065,1,17.86189,7.395223,19
"Thailand",1993,-0.23930955,7.113676,0,0.4711051,1,17.87245,7.4639441,19
"Thailand",1994,-0.3675163,8.099615,0,0.4064935,1,17.88062,7.5418269,19
"Thailand",1995,0.49617587,8.606645,0,0.508336,1,17.88642,7.624389,19
"Thailand",1996,-0.12418115,5.243863,0,0.4651356,1,17.89264,7.6754991,19
"Thailand",1997,0.61288013,-2.026436,0,0.4259588,1,17.89931,7.6550265,19
"Thailand",1998,0.4899134,-11.1431,0,0.6521711,1,17.90641,7.5368838,19
"Thailand",1999,0.49379745,3.66349,0,0.8524303,1,17.91394,7.5728635,19
"Thailand",2000,0.18394239,3.918319,0,0.5780707,1,17.92192,7.6112987,19
"Thailand",2001,0.06183843,1.405992,0,0.2474261,1,17.92939,7.6252604,19
"Thailand",2002,0.30690913,4.601067,0,0.2363144,1,17.93638,7.6702438,19
"Thailand",2003,-0.18760953,6.180288,0,-0.6888161,1,17.94287,7.7302121,19
"Cambodia",1994,-1.4754164,5.636741,0,12.1076,0,16.20207,5.4097621,11
"Cambodia",1995,-1.1030017,3.613745,0,16.71144,0,16.23321,5.4452621,11
"Cambodia",1996,-1.1030017,1.791169,0,12.5792,0,16.26393,5.4630154,11
"Cambodia",1997,-1.3494284,3.899,0,10.07939,0,16.29163,5.5012643,3
"Cambodia",1998,-1.3472097,1.228239,0,11.13415,0,16.3158,5.5132525,12
"Cambodia",1999,-1.2243031,8.431438,0,8.266275,0,16.33723,5.5977484,12
"Cambodia",2000,-0.29733822,4.960594,0,11.51229,0,16.35672,5.645796,12
"Cambodia",2001,-0.05464594,3.702898,0,11.76109,0,16.37551,5.6811176,12
"Cambodia",2002,-0.30495666,3.588051,0,12.70966,0,16.39362,5.716312,12
"Cambodia",2003,-0.42706063,3.346908,0,12.51415,0,16.41104,5.7509761,12
"Laos",1985,-0.73209266,1.902223,0,1.690563,0,15.10226,5.3462109,3
"Laos",1986,-0.86029942,2.115048,0,2.637263,0,15.12866,5.3671408,3
"Laos",1987,-1.1006233,-4.081431,0,5.281102,0,15.15506,5.3254699,3
"Laos",1988,-0.24081518,-4.673491,0,12.707,0,15.18147,5.2776079,3
"Laos",1989,-0.11023001,11.3106,0,20.56868,0,15.20787,5.384762,3
"Laos",1990,-0.47876065,3.889443,0,17.4003,0,15.23427,5.4229193,3
"Laos",1991,0.62985256,1.491462,0,13.74104,0,15.25994,5.4377236,3
"Laos",1992,0.50013015,4.167193,0,14.55391,0,15.28537,5.4785509,3
"Laos",1993,0.37802618,3.278713,0,15.20318,0,15.31055,5.510812,3
"Laos",1994,0.33674916,5.497874,0,14.00575,0,15.33547,5.5643327,3
"Laos",1995,0.99988883,4.427878,0,17.55812,0,15.36009,5.6076592,3
"Laos",1996,1.3714408,4.191805,0,17.81141,0,15.38445,5.6487224,3
"Laos",1997,0.58317583,4.489962,0,19.30858,0,15.40856,5.692643,3
"Laos",1998,0.00863278,1.517747,0,22.12578,0,15.4324,5.7077064,3
"Laos",1999,0.01251683,4.806981,0,20.6903,0,15.45597,5.7546568,3
"Laos",2000,-0.54678618,3.375476,0,17.0078,0,15.47925,5.7875466,3
"Laos",2001,-0.41706378,3.251757,0,14.29943,0,15.5025,5.8203713,3
"Laos",2002,-0.29733822,2.590063,0,16.42567,0,15.52571,5.853821,3
"Laos",2003,-0.91309809,2.593062,0,14.32791,0,15.54891,5.8826968,3
"Malaysia",1980,0.29134731,4.945763,0,0.561282,0,16.43749,7.5220026,14
"Malaysia",1981,0.06421684,4.348369,0,0.5827448,0,16.46205,7.5645673,14
"Malaysia",1982,0.27022926,3.299107,0,0.5195325,0,16.4873,7.597026,14
"Malaysia",1983,0.30928755,3.522324,0,0.6139692,0,16.51331,7.6316431,14
"Malaysia",1984,0.31690599,4.912464,0,1.012619,0,16.54011,7.679599,14
"Malaysia",1985,0.49688897,-3.81384,0,0.7759296,0,16.56771,7.6407143,14
"Malaysia",1986,0.74719969,-1.767522,0,0.7278761,0,16.597,7.6228811,14
"Malaysia",1987,0.37866905,2.280444,0,1.202988,0,16.62693,7.6454293,14
"Malaysia",1988,0.37866905,6.662175,0,0.3110361,0,16.65718,7.7099259,14
"Malaysia",1989,0.86692524,5.816834,0,0.3828808,0,16.68736,7.7664652,14
"Malaysia",1990,0.25418667,5.821749,0,1.112189,0,16.71704,7.8230511,14
"Malaysia",1991,0.49451055,6.87361,0,0.6207248,0,16.74173,7.8895277,14
"Malaysia",1992,0.62049857,6.208686,0,0.3644984,0,16.76662,7.9497634,14
"Malaysia",1993,0.75108375,7.193628,0,0.1451394,0,16.7915,8.0192302,14
"Malaysia",1994,0.37866905,6.527546,0,0.0934202,0,16.81639,8.0824634,14
"Malaysia",1995,-0.11806834,7.129432,0,0.1284938,0,16.84128,8.151331,13
"Malaysia",1996,0.62287699,7.298764,0,-0.4748608,0,16.86617,8.2217781,13
"Malaysia",1997,0.37866905,4.659017,0,-0.253632,0,16.8913,8.2673154,13
"Malaysia",1998,-0.3675163,-9.502094,0,0.3045645,0,16.9147,8.167472,13
"Malaysia",1999,0.13224238,3.660598,0,0.1964373,0,16.93832,8.2034239,13
"Malaysia",2000,-0.17150989,6.239145,0,0.0548529,0,16.96268,8.2639463,13
"Malaysia",2001,0.19480202,-1.925502,0,0.0328705,0,16.98529,8.2445035,13
"Malaysia",2002,0.06659526,1.995615,0,0.0969411,0,17.00618,8.2642631,13
"Malaysia",2003,-0.05788712,3.315586,0,0.1115852,0,17.02532,8.2968811,13
"Singapore",1980,-0.32813692,8.338432,0,0.124101,0,14.6968,9.0967625,8
"Singapore",1981,0.06659526,4.576379,0,0.1639303,0,14.74492,9.14151,8
"Singapore",1982,0.18869923,2.514192,0,0.1384747,0,14.78894,9.166341,8
"Singapore",1983,0.31690599,7.14201,0,0.0849414,0,14.8017,9.2353256,8
"Singapore",1984,0.31690599,6.310499,0,0.2153102,0,14.82054,9.2965199,8
"Singapore",1985,0.87318771,-1.583341,0,0.1311134,0,14.82201,9.2805593,8
"Singapore",1986,1.3690623,2.251258,0,0.1595703,0,14.82091,9.3028229,8
"Singapore",1987,0.25434635,8.072363,0,0.1132578,0,14.83616,9.3804535,8
"Singapore",1988,0.62287699,8.534745,0,0.085034,0,14.86143,9.4623536,8
"Singapore",1989,0.3740719,6.726567,0,0.3068748,0,14.89085,9.5274536,8
"Singapore",1990,0.62049857,4.876245,0,-0.0081251,0,14.92967,9.5750647,8
"Singapore",1991,1.3605811,3.730879,0,0.0177031,0,14.95846,9.6116944,8
"Singapore",1992,1.0005317,3.522257,0,0.0387858,0,14.98861,9.6463108,8
"Singapore",1993,0.99529168,9.44643,0,0.040376,0,15.01397,9.7365755,8
"Singapore",1994,0.62589828,7.951549,0,0.0233615,0,15.04544,9.8130879,8
"Singapore",1995,0.75022098,4.821956,0,0.0193567,0,15.07568,9.8601812,8
"Singapore",1996,0.62811701,3.902956,0,0.0159841,0,15.1157,9.898468,8
"Singapore",1997,0.62897978,4.961765,0,0.0028308,0,15.14893,9.9468942,8
"Singapore",1998,0.62287699,-4.119638,0,0.0019219,0,15.18237,9.9048252,8
"Singapore",1999,0.50077302,5.641798,0,-0.0013192,0,15.18973,9.9597091,8
"Singapore",2000,0.56635395,7.609616,0,0.0012028,0,15.2063,10.033049,8
"Singapore",2001,0.43900996,-5.04355,0,0.0011179,0,15.23403,9.9840772,8
"Singapore",2002,0.55873551,2.470918,0,0.0083959,0,15.24199,10.005706,8
"Singapore",2003,0.68083948,-0.9550942,0,0.0079143,0,15.26243,10.009569,8
"Philippines",1980,-0.57844765,2.419111,0,0.9242508,0,17.68744,6.8981427,1
"Philippines",1981,-1.2931312,0.9385856,0,1.058973,0,17.71176,6.9074848,2
"Philippines",1982,-0.92395771,1.125556,0,0.9012802,0,17.73612,6.9186774,3
"Philippines",1983,-1.4152352,-0.5742056,0,1.296733,0,17.76045,6.9129189,4
"Philippines",1984,-0.92395771,-9.542678,0,1.253801,0,17.78469,6.8126269,4
"Philippines",1985,-1.3626664,-9.511827,0,1.539848,0,17.80876,6.7126758,4
"Philippines",1986,-0.74842222,0.9690347,0,3.148904,0,17.83272,6.7223195,11
"Philippines",1987,-1.1155969,1.852409,0,2.248347,1,17.85658,6.7406742,18
"Philippines",1988,-0.98501171,4.251581,0,2.186153,1,17.88028,6.782311,18
"Philippines",1989,-1.2353224,3.738179,0,1.959306,1,17.90379,6.8190112,18
"Philippines",1990,-1.1184585,0.6685078,0,2.890032,1,17.92704,6.8256739,18
"Philippines",1991,-1.1184585,-2.799693,0,2.311451,1,17.94964,6.7972776,18
"Philippines",1992,-1.2405625,-1.904202,0,3.182677,1,17.97223,6.778052,18
"Philippines",1993,-1.1160801,-0.1652523,0,2.683788,1,17.99483,6.776398,18
"Philippines",1994,-0.74230941,2.055316,0,1.608298,1,18.01742,6.7967428,18
"Philippines",1995,-0.98565458,2.33989,0,1.189359,1,18.04002,6.8198721,18
"Philippines",1996,-0.49437711,3.470963,0,1.046122,1,18.06271,6.8539929,18
"Philippines",1997,-0.49437711,2.81532,0,0.8026499,1,18.0855,6.8817571,18
"Philippines",1998,-0.37227314,-2.826342,0,0.9012673,1,18.10839,6.8530866,18
"Philippines",1999,-0.74468783,1.047095,0,0.860236,1,18.13137,6.8635031,18
"Philippines",2000,-1.1757841,3.550685,0,0.7298474,1,18.15445,6.8983942,18
"Philippines",2001,-0.68126543,0.7330393,0,0.7591793,1,18.17628,6.9056979,18
"Philippines",2002,-0.43181747,2.303647,0,0.6641396,1,18.19684,6.9158574,18
"Philippines",2003,-0.93157615,2.516906,0,0.8512354,1,18.21615,6.94246,18
"Indonesia",1980,-0.57844765,6.4954,1,1.263116,0,18.81477,5.9829981,3
"Indonesia",1981,-1.17189,6.00247,1,1.085589,0,18.83481,6.0412904,3
"Indonesia",1982,-0.67737136,-0.8227959,1,1.000508,0,18.85405,6.0330284,3
"Indonesia",1983,-0.67737136,6.44045,1,0.9036296,0,18.87275,6.0954439,3
"Indonesia",1984,-1.4137195,5.217906,1,0.8097823,0,18.89116,6.1463072,3
"Indonesia",1985,-1.2312085,1.598516,1,0.7231998,0,18.90948,6.1621659,3
"Indonesia",1986,-0.48724185,4.063031,1,0.9292245,0,18.92759,6.2019925,3
"Indonesia",1987,-1.0999804,3.446569,1,1.726321,0,18.94535,6.2358777,3
"Indonesia",1988,-0.73604694,4.497767,1,1.922445,0,18.96297,6.279873,3
"Indonesia",1989,-0.73604694,7.172201,1,1.895042,0,18.98066,6.3491399,3
"Indonesia",1990,-1.4747735,7.063711,1,1.576907,0,18.9986,6.4173937,3
"Indonesia",1991,-1.6021175,7.072478,1,1.648277,0,19.01578,6.4857296,3
"Indonesia",1992,-1.7250843,5.47427,0,1.619898,0,19.0322,6.5390264,3
"Indonesia",1993,-1.9682697,5.587394,0,1.262905,0,19.04786,6.5933952,3
"Indonesia",1994,-1.4776351,5.949304,0,0.9003296,0,19.06276,6.6511858,3
"Indonesia",1995,-1.2312085,6.874006,0,0.6644143,0,19.0769,6.7176661,3
"Indonesia",1996,-1.5990962,6.151899,0,0.4856504,0,19.09085,6.7773671,3
"Indonesia",1997,-1.4739108,3.270079,0,0.3867027,0,19.1046,6.8095445,3
"Indonesia",1998,-1.6044959,-14.29622,0,1.405453,0,19.11816,6.6552712,5
"Indonesia",1999,-1.8509226,-0.546163,0,1.642645,1,19.13151,6.6497945,17
"Indonesia",2000,-1.1734057,3.548358,0,1.190492,1,19.14467,6.6846632,17
"Indonesia",2001,-1.1734057,2.090624,0,1.072979,1,19.15791,6.708999,17
"Indonesia",2002,-1.1734057,2.316988,0,0.782731,1,19.17123,6.7385049,17
"Indonesia",2003,-1.4237164,2.715735,0,0.8760018,1,19.18463,6.772711,17
"Papua New Guinea",1980,1.0305571,-4.749664,0,13.09973,1,14.94239,6.4166316,20
"Papua New Guinea",1981,1.4200493,-2.793812,0,13.92086,1,14.96797,6.3882958,20
"Papua New Guinea",1982,1.0305571,-2.203804,0,13.79544,1,14.99378,6.3660112,20
"Papua New Guinea",1983,1.4200493,0.5707793,0,13.72151,1,15.01981,6.3717028,20
"Papua New Guinea",1984,1.4200493,-2.937021,0,12.88656,1,15.04607,6.3418927,20
"Papua New Guinea",1985,1.600895,1.281983,0,11.01396,1,15.07255,6.3546311,20
"Papua New Guinea",1986,1.3505843,2.012295,0,10.05642,1,15.09849,6.3745542,20
"Papua New Guinea",1987,1.3505843,0.1938295,0,10.59028,1,15.12388,6.3764907,20
"Papua New Guinea",1988,0.60813331,0.3834721,0,10.64494,1,15.14873,6.3803181,20
"Papua New Guinea",1989,-0.00920242,-3.786342,0,10.18637,1,15.17303,6.341719,20
"Papua New Guinea",1990,-0.87203182,-5.289434,0,13.33778,1,15.19679,6.2873746,20
"Papua New Guinea",1991,-0.9911145,6.914597,0,10.91022,1,15.22112,6.3542347,20
"Papua New Guinea",1992,-0.62258386,11.05128,0,10.95167,1,15.246,6.4590565,20
"Papua New Guinea",1993,-0.74468783,15.2324,0,6.625955,1,15.27144,6.6008374,20
"Papua New Guinea",1994,-0.49723871,3.222238,0,6.332097,1,15.29745,6.6325516,20
"Papua New Guinea",1995,-0.00136408,-5.847716,0,8.337159,1,15.32402,6.5722949,20
"Papua New Guinea",1996,-0.61410266,4.952683,0,7.645981,1,15.35017,6.6206342,20
"Papua New Guinea",1997,0.12684268,-6.345974,0,7.353888,1,15.37591,6.5550715,20
"Papua New Guinea",1998,0.49379745,-6.175078,0,9.992932,1,15.40123,6.4913318,20
"Papua New Guinea",1999,0.12224552,4.902949,0,5.64026,1,15.42613,6.5391973,20
"Papua New Guinea",2000,0.38995481,-3.624688,0,8.038629,1,15.45062,6.5022772,20
"Papua New Guinea",2001,0.43425312,-4.607895,0,6.7142,1,15.47452,6.4551028,20
"Papua New Guinea",2002,0.18480516,-3.087306,0,7.447202,1,15.49785,6.4237431,20
"Papua New Guinea",2003,0.05573564,0.3900256,0,8.059603,1,15.5206,6.4276359,20
"Fiji",1980,0.61384409,-3.621053,0,3.094648,1,13.3598,7.5318664,19
"Fiji",1981,1.0033363,4.354822,0,3.078979,1,13.37855,7.5744928,19
"Fiji",1982,1.0033363,-7.693166,0,3.035502,1,13.39696,7.4944408,19
"Fiji",1983,1.0033363,-5.96095,0,3.136883,1,13.41801,7.4329807,19
"Fiji",1984,1.0033363,6.180922,0,2.802162,1,13.43863,7.4929553,19
"Fiji",1985,1.43363,-6.11886,0,3.022481,1,13.45454,7.4298146,19
"Fiji",1986,1.43363,5.184433,0,3.476146,1,13.47864,7.4803595,19
"Fiji",1987,-0.61172424,-7.521669,0,2.952595,0,13.48839,7.4021637,7
"Fiji",1988,0.49963909,1.236579,0,4.434593,0,13.48562,7.4144536,7
"Fiji",1989,0.74994981,5.37111,0,3.35466,0,13.49531,7.466772,7
"Fiji",1990,0.49963909,2.206976,0,3.851484,0,13.50899,7.4886018,15
"Fiji",1991,0.74384702,-3.959881,0,3.270409,0,13.52111,7.4481976,15
"Fiji",1992,0.86357257,5.113268,0,4.088614,0,13.5317,7.498066,15
"Fiji",1993,0.94537377,1.685423,0,3.88597,0,13.54073,7.5147796,15
"Fiji",1994,1.0674777,4.31226,0,2.46429,0,13.54821,7.5569986,15
"Fiji",1995,1.0674777,1.856149,0,2.459123,0,13.55415,7.5753898,15
"Fiji",1996,0.94537377,2.32498,0,2.367155,0,13.56164,7.5983733,15
"Fiji",1997,0.94537377,-1.746182,0,2.266429,0,13.57067,7.5807574,15
"Fiji",1998,0.94537377,0.4093899,0,2.022595,0,13.58127,7.5848427,15
"Fiji",1999,0.94537377,8.208322,0,1.890442,0,13.59362,7.6605059,16
"Fiji",2000,-0.32105631,-4.104939,0,1.745278,0,13.60713,7.6185901,15
"Fiji",2001,0.30604636,2.058911,0,1.588469,0,13.61339,7.6389701,15
"Fiji",2002,0.67846106,3.501883,0,2.039453,0,13.62108,7.6733896,15
"Fiji",2003,0.67846106,3.331545,0,2.61429,0,13.63519,7.6888373,15
